 A Circular Ring with Specified Tempterature                  25-MAR-04
     360     0                       ! No. of Elements, No. Field Points
 #Nodes:
        41   0.1736481785774231E+00   0.9848077297210693E+00
        42   0.1391731053590775E+00   0.9902680516242981E+00
        43   0.1045284643769264E+00   0.9945219159126282E+00
        44   0.6975647062063217E-01   0.9975640773773193E+00
        45   0.3489949554204941E-01   0.9993908405303955E+00
        46   0.0000000000000000E+00   0.1000000000000000E+01
        47  -0.3489949554204941E-01   0.9993908405303955E+00
        48  -0.6975647062063217E-01   0.9975640773773193E+00
        49  -0.1045284643769264E+00   0.9945219159126282E+00
        50  -0.1391731053590775E+00   0.9902680516242981E+00
        51  -0.1736481785774231E+00   0.9848077297210693E+00
        52  -0.2079116851091385E+00   0.9781476259231567E+00
        53  -0.2419219017028809E+00   0.9702957272529602E+00
        54  -0.2756373584270477E+00   0.9612616896629333E+00
        55  -0.3090170025825500E+00   0.9510565400123596E+00
        56  -0.3420201539993286E+00   0.9396926164627075E+00
        57  -0.3746065795421600E+00   0.9271838665008545E+00
        58  -0.4067366421222687E+00   0.9135454297065735E+00
        59  -0.4383711516857147E+00   0.8987940549850464E+00
        60  -0.4694715738296509E+00   0.8829475641250610E+00
        61  -0.5000000000000000E+00   0.8660253882408142E+00
        62  -0.5299192667007446E+00   0.8480480909347534E+00
        63  -0.5591928958892822E+00   0.8290375471115112E+00
        64  -0.5877852439880371E+00   0.8090170025825500E+00
        65  -0.6156615018844604E+00   0.7880107760429382E+00
        66  -0.6427876353263855E+00   0.7660444378852844E+00
        67  -0.6691306233406067E+00   0.7431448101997375E+00
        68  -0.6946583986282349E+00   0.7193397879600525E+00
        69  -0.7193397879600525E+00   0.6946583986282349E+00
        70  -0.7431448101997375E+00   0.6691306233406067E+00
        71  -0.7660444378852844E+00   0.6427876353263855E+00
        72  -0.7880107760429382E+00   0.6156615018844604E+00
        73  -0.8090170025825500E+00   0.5877852439880371E+00
        74  -0.8290375471115112E+00   0.5591928958892822E+00
        75  -0.8480480909347534E+00   0.5299192667007446E+00
        76  -0.8660253882408142E+00   0.5000000000000000E+00
        77  -0.8829475641250610E+00   0.4694715738296509E+00
        78  -0.8987940549850464E+00   0.4383711516857147E+00
        79  -0.9135454297065735E+00   0.4067366421222687E+00
        80  -0.9271838665008545E+00   0.3746065795421600E+00
        81  -0.9396926164627075E+00   0.3420201539993286E+00
        82  -0.9510565400123596E+00   0.3090170025825500E+00
        83  -0.9612616896629333E+00   0.2756373584270477E+00
        84  -0.9702957272529602E+00   0.2419219017028809E+00
        85  -0.9781476259231567E+00   0.2079116851091385E+00
        86  -0.9848077297210693E+00   0.1736481785774231E+00
        87  -0.9902680516242981E+00   0.1391731053590775E+00
        88  -0.9945219159126282E+00   0.1045284643769264E+00
        89  -0.9975640773773193E+00   0.6975647062063217E-01
        90  -0.9993908405303955E+00   0.3489949554204941E-01
        91  -0.1000000000000000E+01   0.0000000000000000E+00
        92  -0.9993908405303955E+00  -0.3489949554204941E-01
        93  -0.9975640773773193E+00  -0.6975647062063217E-01
        94  -0.9945219159126282E+00  -0.1045284643769264E+00
        95  -0.9902680516242981E+00  -0.1391731053590775E+00
        96  -0.9848077297210693E+00  -0.1736481785774231E+00
        97  -0.9781476259231567E+00  -0.2079116851091385E+00
        98  -0.9702957272529602E+00  -0.2419219017028809E+00
        99  -0.9612616896629333E+00  -0.2756373584270477E+00
       100  -0.9510565400123596E+00  -0.3090170025825500E+00
       101  -0.9396926164627075E+00  -0.3420201539993286E+00
       102  -0.9271838665008545E+00  -0.3746065795421600E+00
       103  -0.9135454297065735E+00  -0.4067366421222687E+00
       104  -0.8987940549850464E+00  -0.4383711516857147E+00
       105  -0.8829475641250610E+00  -0.4694715738296509E+00
       106  -0.8660253882408142E+00  -0.5000000000000000E+00
       107  -0.8480480909347534E+00  -0.5299192667007446E+00
       108  -0.8290375471115112E+00  -0.5591928958892822E+00
       109  -0.8090170025825500E+00  -0.5877852439880371E+00
       110  -0.7880107760429382E+00  -0.6156615018844604E+00
       111  -0.7660444378852844E+00  -0.6427876353263855E+00
       112  -0.7431448101997375E+00  -0.6691306233406067E+00
       113  -0.7193397879600525E+00  -0.6946583986282349E+00
       114  -0.6946583986282349E+00  -0.7193397879600525E+00
       115  -0.6691306233406067E+00  -0.7431448101997375E+00
       116  -0.6427876353263855E+00  -0.7660444378852844E+00
       117  -0.6156615018844604E+00  -0.7880107760429382E+00
       118  -0.5877852439880371E+00  -0.8090170025825500E+00
       119  -0.5591928958892822E+00  -0.8290375471115112E+00
       120  -0.5299192667007446E+00  -0.8480480909347534E+00
       121  -0.5000000000000000E+00  -0.8660253882408142E+00
       122  -0.4694715738296509E+00  -0.8829475641250610E+00
       123  -0.4383711516857147E+00  -0.8987940549850464E+00
       124  -0.4067366421222687E+00  -0.9135454297065735E+00
       125  -0.3746065795421600E+00  -0.9271838665008545E+00
       126  -0.3420201539993286E+00  -0.9396926164627075E+00
       127  -0.3090170025825500E+00  -0.9510565400123596E+00
       128  -0.2756373584270477E+00  -0.9612616896629333E+00
       129  -0.2419219017028809E+00  -0.9702957272529602E+00
       130  -0.2079116851091385E+00  -0.9781476259231567E+00
       131  -0.1736481785774231E+00  -0.9848077297210693E+00
       132  -0.1391731053590775E+00  -0.9902680516242981E+00
       133  -0.1045284643769264E+00  -0.9945219159126282E+00
       134  -0.6975647062063217E-01  -0.9975640773773193E+00
       135  -0.3489949554204941E-01  -0.9993908405303955E+00
       136   0.0000000000000000E+00  -0.1000000000000000E+01
       137   0.3489949554204941E-01  -0.9993908405303955E+00
       138   0.6975647062063217E-01  -0.9975640773773193E+00
       139   0.1045284643769264E+00  -0.9945219159126282E+00
       140   0.1391731053590775E+00  -0.9902680516242981E+00
       141   0.1736481785774231E+00  -0.9848077297210693E+00
       142   0.2079116851091385E+00  -0.9781476259231567E+00
       143   0.2419219017028809E+00  -0.9702957272529602E+00
       144   0.2756373584270477E+00  -0.9612616896629333E+00
       145   0.3090170025825500E+00  -0.9510565400123596E+00
       146   0.3420201539993286E+00  -0.9396926164627075E+00
       147   0.3746065795421600E+00  -0.9271838665008545E+00
       148   0.4067366421222687E+00  -0.9135454297065735E+00
       149   0.4383711516857147E+00  -0.8987940549850464E+00
       150   0.4694715738296509E+00  -0.8829475641250610E+00
       151   0.5000000000000000E+00  -0.8660253882408142E+00
       152   0.5299192667007446E+00  -0.8480480909347534E+00
       153   0.5591928958892822E+00  -0.8290375471115112E+00
       154   0.5877852439880371E+00  -0.8090170025825500E+00
       155   0.6156615018844604E+00  -0.7880107760429382E+00
       156   0.6427876353263855E+00  -0.7660444378852844E+00
       157   0.6691306233406067E+00  -0.7431448101997375E+00
       158   0.6946583986282349E+00  -0.7193397879600525E+00
       159   0.7193397879600525E+00  -0.6946583986282349E+00
       160   0.7431448101997375E+00  -0.6691306233406067E+00
       161   0.7660444378852844E+00  -0.6427876353263855E+00
       162   0.7880107760429382E+00  -0.6156615018844604E+00
       163   0.8090170025825500E+00  -0.5877852439880371E+00
       164   0.8290375471115112E+00  -0.5591928958892822E+00
       165   0.8480480909347534E+00  -0.5299192667007446E+00
       166   0.8660253882408142E+00  -0.5000000000000000E+00
       167   0.8829475641250610E+00  -0.4694715738296509E+00
       168   0.8987940549850464E+00  -0.4383711516857147E+00
       169   0.9135454297065735E+00  -0.4067366421222687E+00
       170   0.9271838665008545E+00  -0.3746065795421600E+00
       171   0.9396926164627075E+00  -0.3420201539993286E+00
       172   0.9510565400123596E+00  -0.3090170025825500E+00
       173   0.9612616896629333E+00  -0.2756373584270477E+00
       174   0.9702957272529602E+00  -0.2419219017028809E+00
       175   0.9781476259231567E+00  -0.2079116851091385E+00
       176   0.9848077297210693E+00  -0.1736481785774231E+00
       177   0.9902680516242981E+00  -0.1391731053590775E+00
       178   0.9945219159126282E+00  -0.1045284643769264E+00
       179   0.9975640773773193E+00  -0.6975647062063217E-01
       180   0.9993908405303955E+00  -0.3489949554204941E-01
       181   0.2000000000000000E+01   0.0000000000000000E+00
       182   0.1998781681060791E+01   0.6979899108409882E-01
       183   0.1995128154754639E+01   0.1395129412412643E+00
       184   0.1989043831825256E+01   0.2090569287538528E+00
       185   0.1980536103248596E+01   0.2783462107181549E+00
       186   0.1969615459442139E+01   0.3472963571548462E+00
       187   0.1956295251846313E+01   0.4158233702182770E+00
       188   0.1940591454505920E+01   0.4838438034057617E+00
       189   0.1922523379325867E+01   0.5512747168540955E+00
       190   0.1902113080024719E+01   0.6180340051651001E+00
       191   0.1879385232925415E+01   0.6840403079986572E+00
       192   0.1854367733001709E+01   0.7492131590843201E+00
       193   0.1827090859413147E+01   0.8134732842445374E+00
       194   0.1797588109970093E+01   0.8767423033714294E+00
       195   0.1765895128250122E+01   0.9389431476593018E+00
       196   0.1732050776481628E+01   0.1000000000000000E+01
       197   0.1696096181869507E+01   0.1059838533401489E+01
       198   0.1658075094223022E+01   0.1118385791778564E+01
       199   0.1618034005165100E+01   0.1175570487976074E+01
       200   0.1576021552085876E+01   0.1231323003768921E+01
       201   0.1532088875770569E+01   0.1285575270652771E+01
       202   0.1486289620399475E+01   0.1338261246681213E+01
       203   0.1438679575920105E+01   0.1389316797256470E+01
       204   0.1389316797256470E+01   0.1438679575920105E+01
       205   0.1338261246681213E+01   0.1486289620399475E+01
       206   0.1285575270652771E+01   0.1532088875770569E+01
       207   0.1231323003768921E+01   0.1576021552085876E+01
       208   0.1175570487976074E+01   0.1618034005165100E+01
       209   0.1118385791778564E+01   0.1658075094223022E+01
       210   0.1059838533401489E+01   0.1696096181869507E+01
       211   0.1000000000000000E+01   0.1732050776481628E+01
       212   0.9389431476593018E+00   0.1765895128250122E+01
       213   0.8767423033714294E+00   0.1797588109970093E+01
       214   0.8134732842445374E+00   0.1827090859413147E+01
       215   0.7492131590843201E+00   0.1854367733001709E+01
       216   0.6840403079986572E+00   0.1879385232925415E+01
       217   0.6180340051651001E+00   0.1902113080024719E+01
       218   0.5512747168540955E+00   0.1922523379325867E+01
       219   0.4838438034057617E+00   0.1940591454505920E+01
       220   0.4158233702182770E+00   0.1956295251846313E+01
       221   0.3472963571548462E+00   0.1969615459442139E+01
       222   0.2783462107181549E+00   0.1980536103248596E+01
       223   0.2090569287538528E+00   0.1989043831825256E+01
       224   0.1395129412412643E+00   0.1995128154754639E+01
       225   0.6979899108409882E-01   0.1998781681060791E+01
       226   0.0000000000000000E+00   0.2000000000000000E+01
       227  -0.6979899108409882E-01   0.1998781681060791E+01
       228  -0.1395129412412643E+00   0.1995128154754639E+01
       229  -0.2090569287538528E+00   0.1989043831825256E+01
       230  -0.2783462107181549E+00   0.1980536103248596E+01
       231  -0.3472963571548462E+00   0.1969615459442139E+01
       232  -0.4158233702182770E+00   0.1956295251846313E+01
       233  -0.4838438034057617E+00   0.1940591454505920E+01
       234  -0.5512747168540955E+00   0.1922523379325867E+01
       235  -0.6180340051651001E+00   0.1902113080024719E+01
       236  -0.6840403079986572E+00   0.1879385232925415E+01
       237  -0.7492131590843201E+00   0.1854367733001709E+01
       238  -0.8134732842445374E+00   0.1827090859413147E+01
       239  -0.8767423033714294E+00   0.1797588109970093E+01
       240  -0.9389431476593018E+00   0.1765895128250122E+01
       241  -0.1000000000000000E+01   0.1732050776481628E+01
       242  -0.1059838533401489E+01   0.1696096181869507E+01
       243  -0.1118385791778564E+01   0.1658075094223022E+01
       244  -0.1175570487976074E+01   0.1618034005165100E+01
       245  -0.1231323003768921E+01   0.1576021552085876E+01
       246  -0.1285575270652771E+01   0.1532088875770569E+01
       247  -0.1338261246681213E+01   0.1486289620399475E+01
       248  -0.1389316797256470E+01   0.1438679575920105E+01
       249  -0.1438679575920105E+01   0.1389316797256470E+01
       250  -0.1486289620399475E+01   0.1338261246681213E+01
       251  -0.1532088875770569E+01   0.1285575270652771E+01
       252  -0.1576021552085876E+01   0.1231323003768921E+01
       253  -0.1618034005165100E+01   0.1175570487976074E+01
       254  -0.1658075094223022E+01   0.1118385791778564E+01
       255  -0.1696096181869507E+01   0.1059838533401489E+01
       256  -0.1732050776481628E+01   0.1000000000000000E+01
       257  -0.1765895128250122E+01   0.9389431476593018E+00
       258  -0.1797588109970093E+01   0.8767423033714294E+00
       259  -0.1827090859413147E+01   0.8134732842445374E+00
       260  -0.1854367733001709E+01   0.7492131590843201E+00
       261  -0.1879385232925415E+01   0.6840403079986572E+00
       262  -0.1902113080024719E+01   0.6180340051651001E+00
       263  -0.1922523379325867E+01   0.5512747168540955E+00
       264  -0.1940591454505920E+01   0.4838438034057617E+00
       265  -0.1956295251846313E+01   0.4158233702182770E+00
       266  -0.1969615459442139E+01   0.3472963571548462E+00
       267  -0.1980536103248596E+01   0.2783462107181549E+00
       268  -0.1989043831825256E+01   0.2090569287538528E+00
       269  -0.1995128154754639E+01   0.1395129412412643E+00
       270  -0.1998781681060791E+01   0.6979899108409882E-01
       271  -0.2000000000000000E+01   0.0000000000000000E+00
       272  -0.1998781681060791E+01  -0.6979899108409882E-01
       273  -0.1995128154754639E+01  -0.1395129412412643E+00
       274  -0.1989043831825256E+01  -0.2090569287538528E+00
       275  -0.1980536103248596E+01  -0.2783462107181549E+00
       276  -0.1969615459442139E+01  -0.3472963571548462E+00
       277  -0.1956295251846313E+01  -0.4158233702182770E+00
       278  -0.1940591454505920E+01  -0.4838438034057617E+00
       279  -0.1922523379325867E+01  -0.5512747168540955E+00
       280  -0.1902113080024719E+01  -0.6180340051651001E+00
       281  -0.1879385232925415E+01  -0.6840403079986572E+00
       282  -0.1854367733001709E+01  -0.7492131590843201E+00
       283  -0.1827090859413147E+01  -0.8134732842445374E+00
       284  -0.1797588109970093E+01  -0.8767423033714294E+00
       285  -0.1765895128250122E+01  -0.9389431476593018E+00
       286  -0.1732050776481628E+01  -0.1000000000000000E+01
       287  -0.1696096181869507E+01  -0.1059838533401489E+01
       288  -0.1658075094223022E+01  -0.1118385791778564E+01
       289  -0.1618034005165100E+01  -0.1175570487976074E+01
       290  -0.1576021552085876E+01  -0.1231323003768921E+01
       291  -0.1532088875770569E+01  -0.1285575270652771E+01
       292  -0.1486289620399475E+01  -0.1338261246681213E+01
       293  -0.1438679575920105E+01  -0.1389316797256470E+01
       294  -0.1389316797256470E+01  -0.1438679575920105E+01
       295  -0.1338261246681213E+01  -0.1486289620399475E+01
       296  -0.1285575270652771E+01  -0.1532088875770569E+01
       297  -0.1231323003768921E+01  -0.1576021552085876E+01
       298  -0.1175570487976074E+01  -0.1618034005165100E+01
       299  -0.1118385791778564E+01  -0.1658075094223022E+01
       300  -0.1059838533401489E+01  -0.1696096181869507E+01
       301  -0.1000000000000000E+01  -0.1732050776481628E+01
       302  -0.9389431476593018E+00  -0.1765895128250122E+01
       303  -0.8767423033714294E+00  -0.1797588109970093E+01
       304  -0.8134732842445374E+00  -0.1827090859413147E+01
       305  -0.7492131590843201E+00  -0.1854367733001709E+01
       306  -0.6840403079986572E+00  -0.1879385232925415E+01
       307  -0.6180340051651001E+00  -0.1902113080024719E+01
       308  -0.5512747168540955E+00  -0.1922523379325867E+01
       309  -0.4838438034057617E+00  -0.1940591454505920E+01
       310  -0.4158233702182770E+00  -0.1956295251846313E+01
       311  -0.3472963571548462E+00  -0.1969615459442139E+01
       312  -0.2783462107181549E+00  -0.1980536103248596E+01
       313  -0.2090569287538528E+00  -0.1989043831825256E+01
       314  -0.1395129412412643E+00  -0.1995128154754639E+01
       315  -0.6979899108409882E-01  -0.1998781681060791E+01
       316   0.0000000000000000E+00  -0.2000000000000000E+01
       317   0.6979899108409882E-01  -0.1998781681060791E+01
       318   0.1395129412412643E+00  -0.1995128154754639E+01
       319   0.2090569287538528E+00  -0.1989043831825256E+01
       320   0.2783462107181549E+00  -0.1980536103248596E+01
       321   0.3472963571548462E+00  -0.1969615459442139E+01
       322   0.4158233702182770E+00  -0.1956295251846313E+01
       323   0.4838438034057617E+00  -0.1940591454505920E+01
       324   0.5512747168540955E+00  -0.1922523379325867E+01
       325   0.6180340051651001E+00  -0.1902113080024719E+01
       326   0.6840403079986572E+00  -0.1879385232925415E+01
       327   0.7492131590843201E+00  -0.1854367733001709E+01
       328   0.8134732842445374E+00  -0.1827090859413147E+01
       329   0.8767423033714294E+00  -0.1797588109970093E+01
       330   0.9389431476593018E+00  -0.1765895128250122E+01
       331   0.1000000000000000E+01  -0.1732050776481628E+01
       332   0.1059838533401489E+01  -0.1696096181869507E+01
       333   0.1118385791778564E+01  -0.1658075094223022E+01
       334   0.1175570487976074E+01  -0.1618034005165100E+01
       335   0.1231323003768921E+01  -0.1576021552085876E+01
       336   0.1285575270652771E+01  -0.1532088875770569E+01
       337   0.1338261246681213E+01  -0.1486289620399475E+01
       338   0.1389316797256470E+01  -0.1438679575920105E+01
       339   0.1438679575920105E+01  -0.1389316797256470E+01
       340   0.1486289620399475E+01  -0.1338261246681213E+01
       341   0.1532088875770569E+01  -0.1285575270652771E+01
       342   0.1576021552085876E+01  -0.1231323003768921E+01
       343   0.1618034005165100E+01  -0.1175570487976074E+01
       344   0.1658075094223022E+01  -0.1118385791778564E+01
       345   0.1696096181869507E+01  -0.1059838533401489E+01
       346   0.1732050776481628E+01  -0.1000000000000000E+01
       347   0.1765895128250122E+01  -0.9389431476593018E+00
       348   0.1797588109970093E+01  -0.8767423033714294E+00
       349   0.1827090859413147E+01  -0.8134732842445374E+00
       350   0.1854367733001709E+01  -0.7492131590843201E+00
       351   0.1879385232925415E+01  -0.6840403079986572E+00
       352   0.1902113080024719E+01  -0.6180340051651001E+00
       353   0.1922523379325867E+01  -0.5512747168540955E+00
       354   0.1940591454505920E+01  -0.4838438034057617E+00
       355   0.1956295251846313E+01  -0.4158233702182770E+00
       356   0.1969615459442139E+01  -0.3472963571548462E+00
       357   0.1980536103248596E+01  -0.2783462107181549E+00
       358   0.1989043831825256E+01  -0.2090569287538528E+00
       359   0.1995128154754639E+01  -0.1395129412412643E+00
       360   0.1998781681060791E+01  -0.6979899108409882E-01
 #Elements and Boundary Conditions:
         1              2         1               1.0    100.00
         2              3         2               1.0    100.00
         3              4         3               1.0    100.00
         4              5         4               1.0    100.00
         5              6         5               1.0    100.00
         6              7         6               1.0    100.00
         7              8         7               1.0    100.00
         8              9         8               1.0    100.00
         9             10         9               1.0    100.00
        10             11        10               1.0    100.00
        11             12        11               1.0    100.00
        12             13        12               1.0    100.00
        13             14        13               1.0    100.00
        14             15        14               1.0    100.00
        15             16        15               1.0    100.00
        16             17        16               1.0    100.00
        17             18        17               1.0    100.00
        18             19        18               1.0    100.00
        19             20        19               1.0    100.00
        20             21        20               1.0    100.00
        21             22        21               1.0    100.00
        22             23        22               1.0    100.00
        23             24        23               1.0    100.00
        24             25        24               1.0    100.00
        25             26        25               1.0    100.00
        26             27        26               1.0    100.00
        27             28        27               1.0    100.00
        28             29        28               1.0    100.00
        29             30        29               1.0    100.00
        30             31        30               1.0    100.00
        31             32        31               1.0    100.00
        32             33        32               1.0    100.00
        33             34        33               1.0    100.00
        34             35        34               1.0    100.00
        35             36        35               1.0    100.00
        36             37        36               1.0    100.00
        37             38        37               1.0    100.00
        38             39        38               1.0    100.00
        39             40        39               1.0    100.00
        40             41        40               1.0    100.00
        41             42        41               1.0    100.00
        42             43        42               1.0    100.00
        43             44        43               1.0    100.00
        44             45        44               1.0    100.00
        45             46        45               1.0    100.00
        46             47        46               1.0    100.00
        47             48        47               1.0    100.00
        48             49        48               1.0    100.00
        49             50        49               1.0    100.00
        50             51        50               1.0    100.00
        51             52        51               1.0    100.00
        52             53        52               1.0    100.00
        53             54        53               1.0    100.00
        54             55        54               1.0    100.00
        55             56        55               1.0    100.00
        56             57        56               1.0    100.00
        57             58        57               1.0    100.00
        58             59        58               1.0    100.00
        59             60        59               1.0    100.00
        60             61        60               1.0    100.00
        61             62        61               1.0    100.00
        62             63        62               1.0    100.00
        63             64        63               1.0    100.00
        64             65        64               1.0    100.00
        65             66        65               1.0    100.00
        66             67        66               1.0    100.00
        67             68        67               1.0    100.00
        68             69        68               1.0    100.00
        69             70        69               1.0    100.00
        70             71        70               1.0    100.00
        71             72        71               1.0    100.00
        72             73        72               1.0    100.00
        73             74        73               1.0    100.00
        74             75        74               1.0    100.00
        75             76        75               1.0    100.00
        76             77        76               1.0    100.00
        77             78        77               1.0    100.00
        78             79        78               1.0    100.00
        79             80        79               1.0    100.00
        80             81        80               1.0    100.00
        81             82        81               1.0    100.00
        82             83        82               1.0    100.00
        83             84        83               1.0    100.00
        84             85        84               1.0    100.00
        85             86        85               1.0    100.00
        86             87        86               1.0    100.00
        87             88        87               1.0    100.00
        88             89        88               1.0    100.00
        89             90        89               1.0    100.00
        90             91        90               1.0    100.00
        91             92        91               1.0    100.00
        92             93        92               1.0    100.00
        93             94        93               1.0    100.00
        94             95        94               1.0    100.00
        95             96        95               1.0    100.00
        96             97        96               1.0    100.00
        97             98        97               1.0    100.00
        98             99        98               1.0    100.00
        99            100        99               1.0    100.00
       100            101       100               1.0    100.00
       101            102       101               1.0    100.00
       102            103       102               1.0    100.00
       103            104       103               1.0    100.00
       104            105       104               1.0    100.00
       105            106       105               1.0    100.00
       106            107       106               1.0    100.00
       107            108       107               1.0    100.00
       108            109       108               1.0    100.00
       109            110       109               1.0    100.00
       110            111       110               1.0    100.00
       111            112       111               1.0    100.00
       112            113       112               1.0    100.00
       113            114       113               1.0    100.00
       114            115       114               1.0    100.00
       115            116       115               1.0    100.00
       116            117       116               1.0    100.00
       117            118       117               1.0    100.00
       118            119       118               1.0    100.00
       119            120       119               1.0    100.00
       120            121       120               1.0    100.00
       121            122       121               1.0    100.00
       122            123       122               1.0    100.00
       123            124       123               1.0    100.00
       124            125       124               1.0    100.00
       125            126       125               1.0    100.00
       126            127       126               1.0    100.00
       127            128       127               1.0    100.00
       128            129       128               1.0    100.00
       129            130       129               1.0    100.00
       130            131       130               1.0    100.00
       131            132       131               1.0    100.00
       132            133       132               1.0    100.00
       133            134       133               1.0    100.00
       134            135       134               1.0    100.00
       135            136       135               1.0    100.00
       136            137       136               1.0    100.00
       137            138       137               1.0    100.00
       138            139       138               1.0    100.00
       139            140       139               1.0    100.00
       140            141       140               1.0    100.00
       141            142       141               1.0    100.00
       142            143       142               1.0    100.00
       143            144       143               1.0    100.00
       144            145       144               1.0    100.00
       145            146       145               1.0    100.00
       146            147       146               1.0    100.00
       147            148       147               1.0    100.00
       148            149       148               1.0    100.00
       149            150       149               1.0    100.00
       150            151       150               1.0    100.00
       151            152       151               1.0    100.00
       152            153       152               1.0    100.00
       153            154       153               1.0    100.00
       154            155       154               1.0    100.00
       155            156       155               1.0    100.00
       156            157       156               1.0    100.00
       157            158       157               1.0    100.00
       158            159       158               1.0    100.00
       159            160       159               1.0    100.00
       160            161       160               1.0    100.00
       161            162       161               1.0    100.00
       162            163       162               1.0    100.00
       163            164       163               1.0    100.00
       164            165       164               1.0    100.00
       165            166       165               1.0    100.00
       166            167       166               1.0    100.00
       167            168       167               1.0    100.00
       168            169       168               1.0    100.00
       169            170       169               1.0    100.00
       170            171       170               1.0    100.00
       171            172       171               1.0    100.00
       172            173       172               1.0    100.00
       173            174       173               1.0    100.00
       174            175       174               1.0    100.00
       175            176       175               1.0    100.00
       176            177       176               1.0    100.00
       177            178       177               1.0    100.00
       178            179       178               1.0    100.00
       179            180       179               1.0    100.00
       180              1       180               1.0    100.00
       181            181       182               1.0    200.00
       182            182       183               1.0    200.00
       183            183       184               1.0    200.00
       184            184       185               1.0    200.00
       185            185       186               1.0    200.00
       186            186       187               1.0    200.00
       187            187       188               1.0    200.00
       188            188       189               1.0    200.00
       189            189       190               1.0    200.00
       190            190       191               1.0    200.00
       191            191       192               1.0    200.00
       192            192       193               1.0    200.00
       193            193       194               1.0    200.00
       194            194       195               1.0    200.00
       195            195       196               1.0    200.00
       196            196       197               1.0    200.00
       197            197       198               1.0    200.00
       198            198       199               1.0    200.00
       199            199       200               1.0    200.00
       200            200       201               1.0    200.00
       201            201       202               1.0    200.00
       202            202       203               1.0    200.00
       203            203       204               1.0    200.00
       204            204       205               1.0    200.00
       205            205       206               1.0    200.00
       206            206       207               1.0    200.00
       207            207       208               1.0    200.00
       208            208       209               1.0    200.00
       209            209       210               1.0    200.00
       210            210       211               1.0    200.00
       211            211       212               1.0    200.00
       212            212       213               1.0    200.00
       213            213       214               1.0    200.00
       214            214       215               1.0    200.00
       215            215       216               1.0    200.00
       216            216       217               1.0    200.00
       217            217       218               1.0    200.00
       218            218       219               1.0    200.00
       219            219       220               1.0    200.00
       220            220       221               1.0    200.00
       221            221       222               1.0    200.00
       222            222       223               1.0    200.00
       223            223       224               1.0    200.00
       224            224       225               1.0    200.00
       225            225       226               1.0    200.00
       226            226       227               1.0    200.00
       227            227       228               1.0    200.00
       228            228       229               1.0    200.00
       229            229       230               1.0    200.00
       230            230       231               1.0    200.00
       231            231       232               1.0    200.00
       232            232       233               1.0    200.00
       233            233       234               1.0    200.00
       234            234       235               1.0    200.00
       235            235       236               1.0    200.00
       236            236       237               1.0    200.00
       237            237       238               1.0    200.00
       238            238       239               1.0    200.00
       239            239       240               1.0    200.00
       240            240       241               1.0    200.00
       241            241       242               1.0    200.00
       242            242       243               1.0    200.00
       243            243       244               1.0    200.00
       244            244       245               1.0    200.00
       245            245       246               1.0    200.00
       246            246       247               1.0    200.00
       247            247       248               1.0    200.00
       248            248       249               1.0    200.00
       249            249       250               1.0    200.00
       250            250       251               1.0    200.00
       251            251       252               1.0    200.00
       252            252       253               1.0    200.00
