1.073,2.4139741,0.14666698,0.14666698,2.0636858,15.214484,1.5075979
1.074,2.4074183,0.14539013,0.14539013,2.0581529,15.026886,1.5068512
1.075,2.4009576,0.1441349,0.1441349,2.0527092,14.84426,1.5061108
1.076,2.3945894,0.14290067,0.14290067,2.0473522,14.66641,1.5053768
1.077,2.3883112,0.14168687,0.14168687,2.0420796,14.493151,1.504649
1.078,2.3821208,0.14049294,0.14049294,2.0368892,14.324307,1.5039272
1.079,2.3760159,0.13931834,0.13931834,2.0317787,14.15971,1.5032115
1.08,2.3699942,0.13816256,0.13816256,2.026746,13.999202,1.5025017
1.081,2.3640537,0.1370251,0.1370251,2.0217892,13.842631,1.5017978
1.082,2.3581923,0.13590549,0.13590549,2.0169062,13.689855,1.5010995
1.083,2.3524082,0.13480326,0.13480326,2.0120953,13.540735,1.5004069
1.084,2.3466994,0.13371798,0.13371798,2.0073546,13.395141,1.4997199
1.085,2.3410642,0.13264921,0.13264921,2.0026823,13.252951,1.4990383
1.086,2.3355007,0.13159655,0.13159655,1.9980769,13.114044,1.4983621
1.087,2.3300074,0.13055959,0.13055959,1.9935366,12.978309,1.4976912
1.088,2.3245825,0.12953797,0.12953797,1.9890599,12.845638,1.4970256
1.089,2.3192246,0.1285313,0.1285313,1.9846454,12.715926,1.4963651
1.09,2.313932,0.12753923,0.12753923,1.9802915,12.589077,1.4957097
1.091,2.3087034,0.12656141,0.12656141,1.9759969,12.464996,1.4950593
1.092,2.3035373,0.12559752,0.12559752,1.9717602,12.343592,1.4944138
1.093,2.2984323,0.12464723,0.12464723,1.96758,12.224781,1.4937732
1.094,2.2933872,0.12371023,0.12371023,1.9634552,12.108479,1.4931374
1.095,2.2884006,0.12278622,0.12278622,1.9593845,11.994607,1.4925063
1.096,2.2834712,0.12187491,0.12187491,1.9553666,11.883089,1.4918799
1.097,2.2785979,0.12097601,0.12097601,1.9514005,11.773854,1.4912581
1.098,2.2737796,0.12008926,0.12008926,1.947485,11.666831,1.4906408
1.099,2.269015,0.11921438,0.11921438,1.9436191,11.561953,1.490028
1.1,2.264303,0.11835113,0.11835113,1.9398016,11.459157,1.4894197
1.101,2.2596427,0.11749924,0.11749924,1.9360316,11.358381,1.4888157
1.102,2.255033,0.11665849,0.11665849,1.9323081,11.259565,1.488216
1.103,2.2504728,0.11582864,0.11582864,1.9286302,11.162652,1.4876206
1.104,2.2459613,0.11500946,0.11500946,1.9249968,11.067588,1.4870293
1.105,2.2414974,0.11420073,0.11420073,1.9214072,10.974321,1.4864422
1.106,2.2370802,0.11340223,0.11340223,1.9178604,10.882799,1.4858593
1.107,2.2327088,0.11261377,0.11261377,1.9143555,10.792973,1.4852803
1.108,2.2283825,0.11183514,0.11183514,1.9108919,10.704798,1.4847053
1.109,2.2241002,0.11106613,0.11106613,1.9074685,10.618226,1.4841343
1.11,2.2198613,0.11030658,0.11030658,1.9040848,10.533216,1.4835672
1.111,2.2156649,0.10955628,0.10955628,1.9007398,10.449725,1.4830039
1.112,2.2115102,0.10881505,0.10881505,1.897433,10.367711,1.4824445
1.113,2.2073965,0.10808273,0.10808273,1.8941635,10.287137,1.4818887
1.114,2.203323,0.10735915,0.10735915,1.8909306,10.207965,1.4813367
1.115,2.1992891,0.10664413,0.10664413,1.8877338,10.130157,1.4807884
1.116,2.195294,0.10593752,0.10593752,1.8845722,10.053679,1.4802437
1.117,2.191337,0.10523916,0.10523916,1.8814454,9.9784969,1.4797025
1.118,2.1874176,0.10454889,0.10454889,1.8783526,9.9045779,1.479165
1.119,2.183535,0.10386658,0.10386658,1.8752932,9.8318901,1.4786309
1.12,2.1796885,0.10319207,0.10319207,1.8722667,9.7604029,1.4781002
1.121,2.1758777,0.10252522,0.10252522,1.8692725,9.6900867,1.477573
1.122,2.1721019,0.1018659,0.1018659,1.8663099,9.6209127,1.4770492
1.123,2.1683605,0.10121397,0.10121397,1.8633785,9.5528532,1.4765287
1.124,2.164653,0.1005693,0.1005693,1.8604777,9.4858813,1.4760116
1.125,2.1609788,0.099931762,0.099931762,1.8576071,9.4199711,1.4754977
1.126,2.1573373,0.099301236,0.099301236,1.8547659,9.3550974,1.474987
1.127,2.153728,0.098677599,0.098677599,1.8519539,9.2912357,1.4744796
1.128,2.1501505,0.098060733,0.098060733,1.8491705,9.2283624,1.4739753
1.129,2.1466041,0.097450521,0.097450521,1.8464152,9.1664547,1.4734741
1.13,2.1430885,0.096846852,0.096846852,1.8436875,9.1054903,1.4729761
1.131,2.1396031,0.096249616,0.096249616,1.840987,9.0454477,1.4724811
1.132,2.1361475,0.095658705,0.095658705,1.8383133,8.9863061,1.4719892
1.133,2.1327212,0.095074015,0.095074015,1.835666,8.9280451,1.4715002
1.134,2.1293237,0.094495443,0.094495443,1.8330445,8.8706453,1.4710142
1.135,2.1259546,0.09392289,0.09392289,1.8304486,8.8140875,1.4705312
1.136,2.1226136,0.093356257,0.093356257,1.8278777,8.7583532,1.4700511
1.137,2.1193001,0.09279545,0.09279545,1.8253315,8.7034244,1.4695738
1.138,2.1160138,0.092240375,0.092240375,1.8228096,8.6492838,1.4690995
1.139,2.1127542,0.091690941,0.091690941,1.8203117,8.5959143,1.4686279
1.14,2.109521,0.091147059,0.091147059,1.8178374,8.5432996,1.4681591
1.141,2.1063137,0.090608642,0.090608642,1.8153862,8.4914236,1.4676931
1.142,2.1031321,0.090075604,0.090075604,1.8129579,8.4402708,1.4672299
1.143,2.0999757,0.089547863,0.089547863,1.8105521,8.3898261,1.4667693
1.144,2.0968442,0.089025336,0.089025336,1.8081685,8.3400747,1.4663115
1.145,2.0937372,0.088507944,0.088507944,1.8058068,8.2910025,1.4658563
1.146,2.0906544,0.087995608,0.087995608,1.8034666,8.2425955,1.4654037
1.147,2.0875955,0.087488254,0.087488254,1.8011475,8.1948402,1.4649537
1.148,2.08456,0.086985805,0.086985805,1.7988494,8.1477234,1.4645064
1.149,2.0815477,0.086488188,0.086488188,1.7965719,8.1012324,1.4640616
1.15,2.0785583,0.085995332,0.085995332,1.7943146,8.0553547,1.4636193
1.151,2.0755915,0.085507167,0.085507167,1.7920774,8.0100781,1.4631795
1.152,2.0726469,0.085023624,0.085023624,1.7898599,7.9653909,1.4627422
1.153,2.0697243,0.084544635,0.084544635,1.7876618,7.9212816,1.4623074
1.154,2.0668233,0.084070134,0.084070134,1.7854829,7.8777388,1.4618751
1.155,2.0639437,0.083600058,0.083600058,1.7833229,7.8347518,1.4614451
1.156,2.0610852,0.083134343,0.083134343,1.7811815,7.7923099,1.4610175
1.157,2.0582475,0.082672925,0.082672925,1.7790585,7.7504027,1.4605924
1.158,2.0554303,0.082215746,0.082215746,1.7769537,7.7090201,1.4601695
1.159,2.0526334,0.081762745,0.081762745,1.7748667,7.6681522,1.459749
1.16,2.0498565,0.081313864,0.081313864,1.7727974,7.6277895,1.4593308
1.161,2.0470994,0.080869045,0.080869045,1.7707455,7.5879226,1.4589149
1.162,2.0443618,0.080428232,0.080428232,1.7687107,7.5485424,1.4585013
1.163,2.0416435,0.079991371,0.079991371,1.7666929,7.5096399,1.4580899
1.164,2.0389442,0.079558406,0.079558406,1.7646918,7.4712064,1.4576808
1.165,2.0362636,0.079129286,0.079129286,1.7627072,7.4332334,1.4572738
1.166,2.0336016,0.078703958,0.078703958,1.7607388,7.3957128,1.4568691
1.167,2.0309579,0.07828237,0.07828237,1.7587865,7.3586363,1.4564665
1.168,2.0283324,0.077864474,0.077864474,1.7568501,7.3219961,1.4560661
1.169,2.0257247,0.07745022,0.07745022,1.7549294,7.2857845,1.4556678
1.17,2.0231346,0.077039559,0.077039559,1.7530241,7.2499939,1.4552716
1.171,2.020562,0.076632445,0.076632445,1.751134,7.2146171,1.4548775
1.172,2.0180066,0.07622883,0.07622883,1.749259,7.1796467,1.4544855
1.173,2.0154683,0.07582867,0.07582867,1.7473989,7.1450759,1.4540956
1.174,2.0129468,0.075431919,0.075431919,1.7455534,7.1108978,1.4537077
1.175,2.0104419,0.075038533,0.075038533,1.7437225,7.0771056,1.4533219
1.176,2.0079535,0.07464847,0.07464847,1.7419059,7.0436929,1.452938
1.177,2.0054813,0.074261687,0.074261687,1.7401034,7.0106531,1.4525561
1.178,2.0030251,0.073878141,0.073878141,1.7383149,6.9779802,1.4521762
1.179,2.0005848,0.073497793,0.073497793,1.7365402,6.9456678,1.4517983
1.18,1.9981602,0.073120602,0.073120602,1.7347791,6.9137102,1.4514223
1.181,1.9957511,0.072746529,0.072746529,1.7330315,6.8821014,1.4510483
1.182,1.9933574,0.072375534,0.072375534,1.7312972,6.8508357,1.4506762
1.183,1.9909788,0.072007579,0.072007579,1.7295761,6.8199075,1.4503059
1.184,1.9886152,0.071642628,0.071642628,1.7278679,6.7893113,1.4499375
1.185,1.9862664,0.071280643,0.071280643,1.7261726,6.7590418,1.4495711
1.186,1.9839323,0.070921587,0.070921587,1.72449,6.7290938,1.4492064
1.187,1.9816126,0.070565426,0.070565426,1.7228199,6.6994621,1.4488436
1.188,1.9793073,0.070212124,0.070212124,1.7211621,6.6701416,1.4484826
1.189,1.9770162,0.069861647,0.069861647,1.7195166,6.6411276,1.4481234
1.19,1.9747391,0.069513961,0.069513961,1.7178833,6.6124151,1.4477661
1.191,1.9724759,0.069169033,0.069169033,1.7162619,6.5839995,1.4474105
1.192,1.9702264,0.06882683,0.06882683,1.7146523,6.5558761,1.4470566
1.193,1.9679904,0.068487319,0.068487319,1.7130544,6.5280404,1.4467045
1.194,1.9657679,0.06815047,0.06815047,1.711468,6.5004881,1.4463542
1.195,1.9635587,0.06781625,0.06781625,1.7098931,6.4732147,1.4460056
1.196,1.9613626,0.06748463,0.06748463,1.7083295,6.446216,1.4456587
1.197,1.9591796,0.067155578,0.067155578,1.7067771,6.419488,1.4453135
1.198,1.9570094,0.066829066,0.066829066,1.7052357,6.3930263,1.4449699
1.199,1.954852,0.066505065,0.066505065,1.7037052,6.3668272,1.4446281
1.2,1.9527071,0.066183544,0.066183544,1.7021856,6.3408867,1.4442879
1.201,1.9505748,0.065864477,0.065864477,1.7006766,6.3152009,1.4439493
1.202,1.9484547,0.065547835,0.065547835,1.6991782,6.2897661,1.4436124
1.203,1.946347,0.065233591,0.065233591,1.6976902,6.2645786,1.4432771
1.204,1.9442513,0.064921718,0.064921718,1.6962126,6.2396347,1.4429434
1.205,1.9421676,0.064612189,0.064612189,1.6947453,6.214931,1.4426114
1.206,1.9400957,0.064304979,0.064304979,1.693288,6.1904639,1.4422809
1.207,1.9380356,0.064000061,0.064000061,1.6918408,6.1662301,1.4419519
1.208,1.9359871,0.06369741,0.06369741,1.6904034,6.1422262,1.4416246
1.209,1.9339501,0.063397001,0.063397001,1.6889759,6.1184489,1.4412988
1.21,1.9319245,0.06309881,0.06309881,1.687558,6.094895,1.4409745
1.211,1.9299102,0.062802812,0.062802812,1.6861498,6.0715614,1.4406518
1.212,1.927907,0.062508983,0.062508983,1.684751,6.0484449,1.4403305
1.213,1.9259149,0.062217301,0.062217301,1.6833617,6.0255425,1.4400108
1.214,1.9239338,0.061927741,0.061927741,1.6819816,6.0028513,1.4396926
1.215,1.9219635,0.061640281,0.061640281,1.6806107,5.9803682,1.4393759
1.216,1.920004,0.061354899,0.061354899,1.679249,5.9580905,1.4390606
1.217,1.9180551,0.061071572,0.061071572,1.6778963,5.9360152,1.4387468
1.218,1.9161167,0.060790279,0.060790279,1.6765524,5.9141397,1.4384345
1.219,1.9141888,0.060510998,0.060510998,1.6752175,5.8924613,1.4381236
1.22,1.9122712,0.060233708,0.060233708,1.6738912,5.8709771,1.4378141
1.221,1.9103638,0.059958388,0.059958388,1.6725736,5.8496847,1.4375061
1.222,1.9084666,0.059685017,0.059685017,1.6712646,5.8285814,1.4371994
1.223,1.9065795,0.059413575,0.059413575,1.669964,5.8076648,1.4368942
1.224,1.9047023,0.059144043,0.059144043,1.6686719,5.7869323,1.4365904
1.225,1.902835,0.0588764,0.0588764,1.6673881,5.7663814,1.4362879
1.226,1.9009774,0.058610627,0.058610627,1.6661125,5.7460099,1.4359869
1.227,1.8991296,0.058346705,0.058346705,1.664845,5.7258154,1.4356871
1.228,1.8972913,0.058084616,0.058084616,1.6635856,5.7057954,1.4353888
1.229,1.8954626,0.057824339,0.057824339,1.6623343,5.6859478,1.4350918
1.23,1.8936432,0.057565858,0.057565858,1.6610908,5.6662704,1.4347961
1.231,1.8918333,0.057309153,0.057309153,1.6598551,5.6467609,1.4345018
1.232,1.8900325,0.057054208,0.057054208,1.6586273,5.6274171,1.4342087
1.233,1.888241,0.056801003,0.056801003,1.6574071,5.608237,1.433917
1.234,1.8864585,0.056549523,0.056549523,1.6561945,5.5892185,1.4336266
1.235,1.8846851,0.05629975,0.05629975,1.6549895,5.5703595,1.4333375
1.236,1.8829206,0.056051667,0.056051667,1.6537919,5.551658,1.4330496
1.237,1.8811649,0.055805258,0.055805258,1.6526018,5.533112,1.4327631
1.238,1.879418,0.055560505,0.055560505,1.6514189,5.5147196,1.4324778
1.239,1.8776798,0.055317393,0.055317393,1.6502434,5.4964789,1.4321937
1.24,1.8759503,0.055075906,0.055075906,1.649075,5.4783879,1.4319109
1.241,1.8742293,0.054836027,0.054836027,1.6479137,5.4604449,1.4316294
1.242,1.8725167,0.054597742,0.054597742,1.6467595,5.442648,1.431349
1.243,1.8708126,0.054361035,0.054361035,1.6456123,5.4249954,1.43107
1.244,1.8691168,0.054125891,0.054125891,1.6444721,5.4074853,1.4307921
1.245,1.8674293,0.053892294,0.053892294,1.6433387,5.3901161,1.4305154
1.246,1.8657499,0.05366023,0.05366023,1.6422121,5.372886,1.4302399
1.247,1.8640787,0.053429685,0.053429685,1.6410922,5.3557933,1.4299657
1.248,1.8624155,0.053200644,0.053200644,1.6399791,5.3388364,1.4296926
1.249,1.8607603,0.052973092,0.052973092,1.6388725,5.3220137,1.4294207
1.25,1.8591131,0.052747016,0.052747016,1.6377725,5.3053235,1.4291499
1.251,1.8574736,0.052522402,0.052522402,1.636679,5.2887643,1.4288803
1.252,1.855842,0.052299237,0.052299237,1.635592,5.2723346,1.4286119
1.253,1.8542181,0.052077506,0.052077506,1.6345113,5.2560327,1.4283446
1.254,1.8526019,0.051857196,0.051857196,1.633437,5.2398573,1.4280785
1.255,1.8509932,0.051638295,0.051638295,1.6323689,5.2238069,1.4278135
1.256,1.8493921,0.051420788,0.051420788,1.6313071,5.2078799,1.4275496
1.257,1.8477985,0.051204665,0.051204665,1.6302514,5.1920749,1.4272868
1.258,1.8462122,0.050989911,0.050989911,1.6292018,5.1763906,1.4270252
1.259,1.8446334,0.050776514,0.050776514,1.6281583,5.1608256,1.4267647
1.26,1.8430618,0.050564462,0.050564462,1.6271208,5.1453784,1.4265052
1.261,1.8414975,0.050353743,0.050353743,1.6260892,5.1300478,1.4262469
1.262,1.8399403,0.050144344,0.050144344,1.6250635,5.1148325,1.4259896
1.263,1.8383903,0.049936254,0.049936254,1.6240437,5.099731,1.4257334
1.264,1.8368473,0.049729461,0.049729461,1.6230297,5.0847422,1.4254783
1.265,1.8353113,0.049523953,0.049523953,1.6220214,5.0698647,1.4252242
1.266,1.8337823,0.049319719,0.049319719,1.6210189,5.0550974,1.4249712
1.267,1.8322602,0.049116748,0.049116748,1.620022,5.0404389,1.4247193
1.268,1.8307449,0.048915028,0.048915028,1.6190306,5.0258881,1.4244684
1.269,1.8292365,0.048714548,0.048714548,1.6180449,5.0114438,1.4242185
1.27,1.8277347,0.048515297,0.048515297,1.6170646,4.9971049,1.4239697
1.271,1.8262397,0.048317265,0.048317265,1.6160898,4.98287,1.4237219
1.272,1.8247513,0.048120441,0.048120441,1.6151205,4.9687382,1.4234751
1.273,1.8232695,0.047924814,0.047924814,1.6141565,4.9547083,1.4232293
1.274,1.8217942,0.047730374,0.047730374,1.6131978,4.9407792,1.4229846
1.275,1.8203254,0.04753711,0.04753711,1.6122444,4.9269498,1.4227408
1.276,1.818863,0.047345013,0.047345013,1.6112963,4.913219,1.422498
1.277,1.817407,0.047154072,0.047154072,1.6103533,4.8995857,1.4222562
1.278,1.8159574,0.046964277,0.046964277,1.6094155,4.886049,1.4220155
1.279,1.8145141,0.046775619,0.046775619,1.6084829,4.8726077,1.4217756
1.28,1.813077,0.046588088,0.046588088,1.6075553,4.859261,1.4215368
1.281,1.8116461,0.046401674,0.046401674,1.6066327,4.8460076,1.4212989
1.282,1.8102213,0.046216368,0.046216368,1.6057151,4.8328468,1.421062
1.283,1.8088027,0.04603216,0.04603216,1.6048024,4.8197775,1.420826
1.284,1.8073901,0.045849041,0.045849041,1.6038947,4.8067987,1.420591
1.285,1.8059835,0.045667002,0.045667002,1.6029918,4.7939095,1.4203569
1.286,1.8045829,0.045486034,0.045486034,1.6020938,4.781109,1.4201238
1.287,1.8031883,0.045306128,0.045306128,1.6012006,4.7683963,1.4198916
1.288,1.8017995,0.045127275,0.045127275,1.6003121,4.7557704,1.4196603
1.289,1.8004165,0.044949466,0.044949466,1.5994283,4.7432304,1.41943
1.29,1.7990394,0.044772693,0.044772693,1.5985492,4.7307756,1.4192005
1.291,1.797668,0.044596947,0.044596947,1.5976748,4.7184049,1.418972
1.292,1.7963024,0.044422219,0.044422219,1.5968049,4.7061175,1.4187444
1.293,1.7949424,0.044248501,0.044248501,1.5959396,4.6939127,1.4185177
1.294,1.793588,0.044075786,0.044075786,1.5950789,4.6817895,1.4182919
1.295,1.7922393,0.043904064,0.043904064,1.5942226,4.6697471,1.4180669
1.296,1.7908961,0.043733328,0.043733328,1.5933709,4.6577848,1.4178429
1.297,1.7895584,0.043563569,0.043563569,1.5925235,4.6459017,1.4176197
1.298,1.7882262,0.04339478,0.04339478,1.5916806,4.634097,1.4173974
1.299,1.7868994,0.043226953,0.043226953,1.590842,4.6223699,1.417176
1.3,1.7855781,0.04306008,0.04306008,1.5900077,4.6107198,1.4169554
1.301,1.7842621,0.042894154,0.042894154,1.5891777,4.5991457,1.4167357
1.302,1.7829514,0.042729166,0.042729166,1.588352,4.587647,1.4165169
1.303,1.781646,0.042565109,0.042565109,1.5875305,4.576223,1.4162989
1.304,1.7803459,0.042401977,0.042401977,1.5867132,4.5648728,1.4160818
1.305,1.779051,0.042239761,0.042239761,1.5859001,4.5535959,1.4158655
1.306,1.7777613,0.042078454,0.042078454,1.5850911,4.5423913,1.41565
1.307,1.7764767,0.04191805,0.04191805,1.5842863,4.5312586,1.4154354
1.308,1.7751972,0.04175854,0.04175854,1.5834855,4.5201969,1.4152216
1.309,1.7739228,0.041599918,0.041599918,1.5826887,4.5092056,1.4150086
1.31,1.7726534,0.041442178,0.041442178,1.5818959,4.498284,1.4147964
1.311,1.7713891,0.041285311,0.041285311,1.5811072,4.4874315,1.4145851
1.312,1.7701297,0.041129312,0.041129312,1.5803223,4.4766473,1.4143745
1.313,1.7688752,0.040974173,0.040974173,1.5795415,4.4659309,1.4141648
1.314,1.7676257,0.040819888,0.040819888,1.5787645,4.4552816,1.4139558
1.315,1.766381,0.040666451,0.040666451,1.5779913,4.4446987,1.4137477
1.316,1.7651412,0.040513854,0.040513854,1.577222,4.4341816,1.4135404
1.317,1.7639062,0.040362091,0.040362091,1.5764565,4.4237298,1.4133338
1.318,1.7626759,0.040211157,0.040211157,1.5756948,4.4133426,1.413128
1.319,1.7614504,0.040061043,0.040061043,1.5749369,4.4030194,1.412923
1.32,1.7602297,0.039911745,0.039911745,1.5741827,4.3927596,1.4127188
1.321,1.7590136,0.039763256,0.039763256,1.5734322,4.3825626,1.4125153
1.322,1.7578021,0.03961557,0.03961557,1.5726853,4.3724278,1.4123126
1.323,1.7565953,0.039468681,0.039468681,1.5719421,4.3623547,1.4121107
1.324,1.755393,0.039322583,0.039322583,1.5712025,4.3523428,1.4119095
1.325,1.7541954,0.039177269,0.039177269,1.5704665,4.3423913,1.4117091
1.326,1.7530022,0.039032734,0.039032734,1.5697341,4.3324999,1.4115095
1.327,1.7518136,0.038888972,0.038888972,1.5690053,4.3226679,1.4113105
1.328,1.7506294,0.038745978,0.038745978,1.5682799,4.3128948,1.4111124
1.329,1.7494497,0.038603745,0.038603745,1.5675581,4.30318,1.4109149
1.33,1.7482744,0.038462268,0.038462268,1.5668397,4.2935232,1.4107182
1.331,1.7471035,0.038321542,0.038321542,1.5661247,4.2839236,1.4105222
1.332,1.7459369,0.03818156,0.03818156,1.5654132,4.2743809,1.410327
1.333,1.7447747,0.038042317,0.038042317,1.5647051,4.2648944,1.4101325
1.334,1.7436168,0.037903808,0.037903808,1.5640004,4.2554638,1.4099387
1.335,1.7424632,0.037766028,0.037766028,1.563299,4.2460885,1.4097456
1.336,1.7413138,0.03762897,0.03762897,1.5626009,4.236768,1.4095532
1.337,1.7401686,0.037492631,0.037492631,1.5619061,4.2275018,1.4093615
1.338,1.7390277,0.037357003,0.037357003,1.5612146,4.2182895,1.4091706
1.339,1.7378909,0.037222084,0.037222084,1.5605264,4.2091306,1.4089803
1.34,1.7367582,0.037087866,0.037087866,1.5598414,4.2000246,1.4087907
1.341,1.7356297,0.036954346,0.036954346,1.5591597,4.190971,1.4086018
1.342,1.7345053,0.036821517,0.036821517,1.5584811,4.1819695,1.4084136
1.343,1.7333849,0.036689376,0.036689376,1.5578057,4.1730195,1.4082261
1.344,1.7322686,0.036557917,0.036557917,1.5571334,4.1641206,1.4080393
1.345,1.7311563,0.036427135,0.036427135,1.5564643,4.1552724,1.4078532
1.346,1.730048,0.036297026,0.036297026,1.5557982,4.1464744,1.4076677
1.347,1.7289437,0.036167584,0.036167584,1.5551353,4.1377262,1.4074829
1.348,1.7278433,0.036038805,0.036038805,1.5544754,4.1290273,1.4072988
1.349,1.7267469,0.035910684,0.035910684,1.5538186,4.1203775,1.4071153
1.35,1.7256543,0.035783217,0.035783217,1.5531647,4.1117761,1.4069325
1.351,1.7245656,0.035656398,0.035656398,1.5525139,4.1032229,1.4067504
1.352,1.7234808,0.035530224,0.035530224,1.5518661,4.0947174,1.4065689
1.353,1.7223998,0.03540469,0.03540469,1.5512212,4.0862593,1.4063881
1.354,1.7213226,0.035279791,0.035279791,1.5505793,4.077848,1.4062079
1.355,1.7202492,0.035155522,0.035155522,1.5499403,4.0694833,1.4060283
